wav_name,transcription,track,cluster,reference
sys27a83-utt29ecb41.wav,w onɡ5 n t ou5 ts. i.5 k ɑu5 m ei5 k uoɜ t ə1 ts.h a5 ŋ tɕ i5 ŋ th əɜ ŋ t ɑ5 ɕ y5 tɕ iouɜ s. i.5 n l iɜ ɕ iɛ5 n m iɜ ŋ ɕ ɑu5 th ɑ5 m ts. ɑu5 s. ə5 ŋ t ə1 s. i.5 x ou5 th o5 p iɛ5 ts. onɡ5 s. i.5 ɕ y5 s. onɡ5 t ə1 tɕ i5 ŋ tɕ i5 th i5 ʲ yɜ ts.h onɡ5 ŋ tɕ i5,ood,10,w uoɜ m ə  u5 ts. i.5 t ɑu5 m ei5 k uoɜ t ə1 ts.h a5 ŋ tɕh i5 ŋ th əɜ ŋ t ɑ5 ɕ y5 tɕ iouɜ s. i.5 n i5 ɕ iɛ5 m iɜ ŋ ɕ ɑu5 th a5 m ts. ɑu5 s. ə5 ŋ t ə1 s. i.5 x ou5 th o5 p iɛ5 ts. onɡ5 s. i.5 ɕ y5 s. ə5 ŋ t ə1 tɕ i5 ŋ tɕ i5 th i5 ʲ y5 ts.h on 5 ŋ tɕ i5
sys27a83-utt0a176de.wav,j i5 k ə1 x ai5 ts ə1 tsh onɡ5 ɕ ɑu5 tɕ iɛ5 n ts.h i.5 th i5 y5 n t onɡ5 j iouɜ tɕ i5 ts a5 n m u5 k o5 ɕ iɑ5 ŋ m u5 s. a5 ŋ j u5 ts. a5 n ts.h a5 ŋ ts. i.5 p i5 x ou5 j i5 t i5 ŋ j iouɜ s a5 n k uei5 yæɜ n j i5 n ɑ5,ood,21,j i5 k ə1 x ai5 ts ə1 tsh onɡ5 ɕ ɑu5 tɕ iɛ5 n ts.h i.5 th i5 y5 y5 n t onɡ5 j iouɜ tɕh i5 ts iɛ5 m u5 k ə1 ɕ iɑ5 ŋ m u5 s. a5 ŋ j iouɜ ts. a5 n ts.h a5 ŋ ts. i.5 p ei5 x u5 j i5 t i5 ŋ j iouɜ s a5 ŋ k o5 i ɜ n j i5 n t 
sys27a83-utt07490fd.wav,t i5 tɕ iɑ5 th iɜ ŋ ts. ə5 ŋ th i5 s. i.5 l i5 p u5 s uo5 ts. i.5 s. ɑu5 s. o5 s. u5 w u5 w əɜ n t i5 ŋ t ə1 ts. onɡ5 ts.h a5 n tɕ i5 tɕ i5 p ɑ5,ood,26,t i5 tɕ iɑ5 th i5 ŋ ts. əɜ ŋ th i5 s. i.5 l i5 p u5 tsh uo5 ts. i.5 s. ɑu5 s. i.5 s. u5 w u5 w əɜ n t i5 ŋ t ə1 ts. onɡ5 ts.h a5 n tɕ iɛ5 tɕ i5 p ɑ5
sys27a83-utte107ae8.wav,t ɑu5 f u5 m u5 f uei5 ts.h a5 ŋ f u5 ts ə1 ts.h a5 ŋ iɛ5 n ts. i.5 ts. i.5 x ei5 ts i̪5 t ə1 th i5 y5 ɕ iɑ5 ŋ ts. o5 p ei5 x ou5 w u5 l ə5 n s. i.5 tɕh iɛ5 n tɕ i5 ŋ l i5 s. i.5 tɕ iɛ5 n t ə1 th ou5 ʐ u5 t ou5 s. i.5 x ei5 l iɑ5 ŋ t ɑ5,ood,39,t iɑ5 f u5 m u5 f ei5 ts.h a5 ŋ f u5 ts ə1 ts.h a5 ŋ i iɛ5 n ts. i.5 ts. i.5 x ai5 ts i̪5 t ə1 th i5 ʲ y5 ɕ iɑ5 ŋ m u5 ts. i.5 p ei5 x ou5 w u5 l ə5 n s. i.5 tɕh iɛ5 n tɕ i5 ŋ l i5 s. i.5 tɕ iɛ5 n t ə1 th u5 ʐ u5 t ou5 s. i.5 x ai5 l iɑ5 ŋ t ə
sys27a83-utt37e0ebe.wav,w uoɜ ts ə5 w a5 ŋ t iɜ ŋ tɕ y5 ŋ x uei5 j i5 l u5 l i5 x ai5 kh a5 n t ə1 j i5 k o5 j iouɜ j i5 s i̪5 t ə1 s. i.5 x w ɑ5 s. u5 tɕ iɑ5 ŋ tɕ iɛ5 s. i.5 p ei5 th uei5 th ei5 w a5 n ts. i.5 x u5 th ai5 l a5 n tɕ i5 x u5 s uoɜ j u5 ts. onɡ5 t ɑ5 tɕh i5 ŋ t iɛ5 t onɡ5 ts ai5 n s. i.5 y5,ood,16,w uoɜ ts iɛ5 w a5 ŋ t i5 ŋ tɕ y5 n x uei5 j i5 l u5 l i5 x ai5 kh a5 n t ə1 j i5 k ə1 j iouɜ j i5 s i̪5 t ə1 s. i.5 x w ɑ5 s. u5 tɕ iɑ5 ŋ tɕ iɛ5 s. i.5 p ei5 th ei5 th ai5 w a5 n ts. i.5 x u5 th ai5 w a5 n tɕ i5 x u5 s u5 j iouɜ ts. onɡ5 t ɑ5 tɕh i5 ŋ t iɛ5 t ou5 ts iɛ5 s. i.5 ʲ y5
sys27a83-uttcc23367.wav,s. i.5 j iɛ5 s. i.5 i.5 s. i.5 th ɑ5 t ə1 k u5 tɕh i5 ŋ tɕ iɛ5 s. ɑu5 s. u5 s. i.5 th ai5 l a5 ŋ k w a5 ŋ f u5 tɕ iɛ5 s. i.5 yɛɜ s a5 n s. i.5 j i5 ʐ y5 tɕ iɑ5 ŋ tɕ iɛ5 s. i.5 s. a5 ŋ s. i.5,ood,17,s. i.5 ʲ iɛ5 s. i.5 s. i.5 th ɑ5 t ə1 k uoɜ tɕh i5 ŋ tɕ iɛ5 s. i.5 ʲ 5 ɑ5 s. i.5 w u5 t  i.5 th ai5 w a5 n k w a5 ŋ f u5 tɕ iɛ5 s. i.5 ʲ iɛ5 s a5 n s. i.5 j i5 s i.5 tɕ iɑ5 ŋ tɕ iɛ5 s. i.5 s. ə5 ŋ s. i.5
sys27a83-utt5ebca34.wav,ts uei5 ts. ə5 ŋ k o5 s. i.5 th ai5 w a5 n t ə1 tɕh i5 ŋ t iɛ5 n tɕh i5 f əɜ n t ou5 ts iɛ5 ts. i.5 t i5 j i5 th iɛ5 n t ə1 j i5 ŋ iɛ5 ŋ l i5 ɕ iɛ5 n t ə1 j iouɜ t iɑ5 s onɡ5 m iɜ t ɑ5 j iɛ5,ood,18,ts uei5 ts. ə5 ŋ k o5 s. i.5 ʲ y5 th ai5 w a5 n t ə1 tɕh i5 ŋ t iɛ5 n tɕh i5 f əɜ n t u5 ts ai5 ts. i.5 t i5 j i5 th iɛ5 n t ə1 j i5 n i5 ŋ l i5 ɕ iɛ5 n t ə1 j iouɜ t iɛ5 n s ɑu5 m ei5 t ɑ5 j iɛ5
sys32bee-utt96fb480.wav,ɕ ɑu5 m ɑ5 s onɡ5 k ɑu5 s. i.5 k ɑu5 s u5 j iouɜ i5 tɕ ɑu5 l iɛ5 n s u5 n ei5 ts.h ɑ5 t iɛ5 n j iouɜ j i5 k ə1 t onɡ5 ts.h ɑ5 ts ei5 ɕ ɑu5 ts.h onɡ5 ŋ s. i.5 kh ei5 l i5 tɕh iɛ5 n m a5 n p iɛ5 k ɑu5 kh ei5 j i5 t iɛ5 n l i5,ood,50,ɕ ɑu5 m ɑ5 s onɡ5 l ɑu5 s. i.5 k ɑu5 s u5 j iouɜ j i5 tɕ iɑ5 l iɛ5 n s u5 n ai5 ts.h ɑ5 t iɛ5 n j iouɜ j i5 k ə1 t onɡ5 ts.h ɑ5 ts i5 ɕ ɑu5 ts.h əɜ ŋ s. i.5 kh ei5 t iɛ5 tɕh iɛ5 n m a5 n p iɛ5 k ɑu5 kh ei5 j iɛ5 t iɛ5 n l i5
sys32bee-utt2de87a7.wav,tɕh i5 ŋ ts. u5 j iou2 tɕh iɛ5 n m iɛ5 n tɕ iɑ5 ŋ t ə1 n i5 k ə1 ɕ iɛ5 n t i5 ŋ ts i̪5 s. i.5 ɕ j ɑu5 ts.h a5 ŋ s. i.5 ɕ j ɑu5 ts.h a5 ŋ s. i.5 j i5 tɕ iɑ5 t iɛ5 n ts uo5 t ə1 f a5 w a5 s. i.5 s. u5 ʐ iɛ5 n s. ə5 ŋ i5,ood,34,tɕh i5 ŋ ts. u5 j iou w uoɜ tɕh iɛ5 n m iɛ5 n tɕ iɑ5 ŋ t ə1 n i5 k ə1 ɕ iɛ5 n t i5 ŋ ts i5 s. i.5 ɕ j ɑu5 ts.h ə5 ŋ s. i.5 ɕ j ɑu5 ts.h əɜ ŋ s. i.5 j i5 tɕ iɑ5 t iɛ5 n ts u5 t ə1 w a5 ŋ a a5 ŋ s. i.5 s. u5 ʐ iɛ5 n s. ə5 ŋ j i5
sys32bee-utt25040eb.wav,ʐ u5 k uoɜ n i5 t ɑ5 ts. a5 tɕh i5 k u5 k ɑu5 k ai5 j iɛ5 j i5 s. i.5 p u5 ɕ i5 ŋ ts. onɡ5 tɕ iouɜ s. i.5 ts ei5 ts.h a5 n t ɑ5 j i5 k ə1 ɕ i5 n ɕ i5 p uoɜ s. i.5 ɕ i5 n l ai5 t ə1 p uoɜ tɕ i5 ŋ m j iɛ5 n p u5 ts u5 p uoɜ k o5 f a5 ŋ m iɛ5 n kh əɜ n əɜ ŋ k w a5 n l i5 p t ɑu5 w ei5,ood,22,ʐ u5 k uoɜ n i5 t ɑ5 ts. a5 ŋ tɕh i5 k u5 k ɑu5 kh ai5 j iɛ5 j i5 s. i.5 w u5 ɕ i5 ŋ ts. onɡ5 tɕ iouɜ s. i.5 ts ai5 ts.h a5 n t ɑ5 j i5 k ə1 ɕ i5 n ɕ i5 w uoɜ s. i.5 ɕ i5 n l ai5 t ə1 w uoɜ tɕ i5 ŋ j iɛ5 n p u5 ts u5 w uoɜ k o5 f a5 ŋ m iɛ5 n kh əɜ n əɜ ŋ k w a5 n l i5 p u5 t ɑu5 w ei5
sys32bee-uttece7ce7.wav,kh ai5 j i5 t iɛ5 n l i5 s. i.5 x əɜ n ʐ i.5 n ou5 w ɑ5 th əɜ s. i.5 t ɑ5 tɕ iɑ5 j i5 t a5 n f ɑ5 ɕ iɛ5 n n i5 ts. əɜ n t ə1 p u5 t ɑu5 f ei5 m o5 ts iɛ5 s. u5 ʐ əɜ n s. o5 x ei5 l i5 tɕ y5 x a5 n n iɑ5 n x u5 t ə1 ʲ əɜ l iɑ5 ŋ n i5 l iɛ5 n k ai5 ts. ə5 l ə1 tɕ i5 x ei5 t onɡ5 m ei5 j ou5 ʐ i.5 n ɑu5 j i5 ɕ ɑu5 ts. i.5 x ou5 m ɑ5 s. a5 ŋ s. ə5 ŋ j i5 tɕ u5 f a5 ŋ,ood,42,kh ai5 j iɛ5 t iɛ5 n l i5 s. i.5 x əɜ n ʐ .5 n ɑu5 t a5 n s. i.5 t ɑ5 tɕ iɑ5 j i5 t a5 n f ɑ5 ɕ iɛ5 n i i5 ts. ə5 n t ə1 p u5 t ɑu5 w ei5 n ə5 ts iɛ5 s. u5 ʐ iə5 n s. o5 x uei5 l i5 tɕ iou5 x əɜ n n iɑ5 n x u5 t ə1 ʲ yiɜ n l iɑ5 ŋ l i5 l iɛ5 n k ai5 ts. ə5 ŋ t ə1 tɕ i5 x uei5 t ou5 m ei5 j ou5 ʐ i.5 n ɑu5 j i5 ɕ iɑ5 ts. i.5 x ou5 m ɑ5 s. a5 ŋ s. ə5 ŋ j i5 tɕ i5 o ɑ5 l 
sys32bee-uttf36ac74.wav,ts o5 j tɕ iɑ5 ŋ x u5 l iɛ5 m a5 n k onɡ5 s i̪5 n ei5 th u5 th u5 t ə1 tɕ i5 s. i.5 t ɑ5 tɕh iɑ5 ŋ t ə1 p uei5 j ɑu5 tɕ i5 t onɡ5 f a5 f ɑ5 ts iɛ5 ɕ j ɑu5 ts.h a5 ŋ s. i.5 kh ei5 l iɛ5 n j iɛ5 s. ou5 x ɑu5 j onɡ5 t ə1,ood,38,ts u5 j iɑ5 ŋ iɑ5 ŋ x u5 l iɛ5 n a5 ŋ k onɡ5 s i̪5 n ei5 j iɑ5 th u5 th u5 t ə1 tɕ i5 n tsh ə5 n t ɑ5 tɕh iɑ5 ŋ t ə1 p ue 5 j ɑu5 ts. i5 ts. onɡ5 f a5 ŋ f ɑ5 ts iɛ5 ɕ ɑ 5 ts.h ə5 ŋ s. i.5 kh ei5 t iɛ5 n j iɛ5 s. i.5 x ɑu5 j onɡ5 t ə1
sys32bee-uttd4840e2.wav,n i5 ɕ iɑ5 ŋ w a5 s i̪5 kh ɑu5 t ə1 s. ou5 x ou5 j i5 ɕ iɑ5 ŋ t ɑu5 t ə1 x ɑu5 s. i.5 x u5 tɕ i5 f ɑ5 n i5 ts. ɑu5 ts. onɡ5 tɕ y5 ts. onɡ5 m iɜ ŋ th ɑ5 tɕ iouɜ s. i.5 tɕ iɛ5 n x ɑu5 s. i.5 j iɛ5 tɕ onɡ5 s. i.5 s u5 w ei5 t ə1 ts u5 x o5 l i5 x w ɑ5,ood,23,n i5 ɕ iɑ5 ŋ m ɑ5 s i̪5 kh ɑu5 t ə1 s. iou5 x ou5 n i5 ɕ iɑ5 ŋ t ɑu5 t ə1 x ɑu5 s. i.5 x uei5 tɕ i5 f ɑ5 n i5 ts. ɑu5 ts. ə5 ŋ tɕ y5 ts. ə5 ŋ m iɜ ŋ th ɑ5 tɕ iouɜ s. i.5 tɕ iɛ5 n x ɑu5 s. i.5 j iɛ5 tɕ iouɜ s. i.5 s u5 w ei5 t ə1 ts u5 w uo x o5 l i5 x w ɑ5
sys32bee-utt61299ac.wav,th ɑ5 m o5 kh o5 p u5 s. i.5 ts ai5 x u5 l ai5 th a5 m s. i.5 ts iɛ5 p i5 m iɛɜ n i5 ɕ iɛ5 x ɑu5 s. i.5 ts ei5 ɕ iɑ5 ŋ ɕ iɑ5 ŋ ts. u5 p ei5 t ɑ5 ts. u2 kh a5 m k onɡ5 s. i.5 ts iɛ5 ts. y5 tɕh u5 n ei5 ɕ iɛ5 x ɑu5 s. i.5 ts ai5 x a5 ŋ t onɡ5 ts. onɡ5 f a5 n f a5 ŋ,ood,4,th a5 m ə5 kh o5 p u5 s. i.5 ts ai5 x u5 l ai5 th a5 m s. i.5 ts iɛ5 p i5 m iɛɜ n l i5 ɕ iɛ5 x ɑu5 s. i.5 ts ei5 ɕ iɑ5 ŋ ɕ iɑ5 ŋ ts. onɡ5 p ei5 t ɑ5 ts. u5 th a5 m o5 k ə5 ŋ s. i.5 ts ai5 ts. u5 iɕ tɕh u5 n i5 ɕ iɛ5 x ɑu5 s. i.5 ts ei5 ɕ i5 ŋ t onɡ5 ts. onɡ5 f a5 n f a5 n
sys32bee-utt2647e9f.wav,p u5 k u5 tsh onɡ5 j i5 k o5 j iɛ5 n tɕ u5 x ei5 f ɑ5 ɕ iɛ5 n ts. u5 k u5 f u5 tɕ i5 t a5 ŋ ts. onɡ5 ʲ iouɜ j i5 f a5 ŋ tɕ iɛ5 n f ei5 s. i.5 p ai5 n i5 tsh ai5 ts ə5 n m oɜ ts. ɑu5 j i5 ŋ w i5 k o5 ʐ əɜ n tɕ iɑ5 ŋ l ei5 tɕ iɛ5 n f ei5 s. i.5 p ai5 t ə1 k ei5 l y5 j iɛ5 x ei5 th i5 s. onɡ5 ŋ a5,ood,40,p u5 k uoɜ th onɡ5 j i5 k ə5 j iɛ5 n tɕ u5 x ai5 f ɑ5 ɕ iɛ5 n ts. u5 k uoɜ f u5 tɕh i5 t a5 ŋ ts. onɡ5 j iouɜ j i5 f a5 ŋ tɕ iɛ5 n f ei5 s. i.5 p ai5 l i5 n i5 ts  ai5 ts əɜ m t  ts. ɑu5 l i5 ŋ j i5 k o5 ʐ əɜ n tɕ iɑ5 ŋ l ei5 tɕ iɛ5 n f ei5 s. i.5 p ai5 t ə1 k ai5 l y5 j iɛ5 x uei5 th i5 s. ə5 ŋ 
sys32bee-utt904ab69.wav,th i.5 tɕ iɛ5 ʐ ə5 n th i5 ŋ tɕh iɛ5 l ai5 ɕ iɑ5 ŋ s. i.5 j i5 k oɜ s. u5 tɕ j ɑu5 m ei5 n j i5 k o5 ʐ əɜ n t uei5 ts i̪5 tɕ i5 t ə1 x w a5 n tɕ i5 ŋ t u5 j iouɜ ts o5 ʐ əɜ p u5 k uoɜ x ai5 s. i.5 j iouɜ p u5 th onɡ5,ood,29,ts. i.5 tɕ iɛ5 l ə5 n th i5 ŋ tɕh i5 l ai5 ɕ iɑ5 ŋ s. i.5 j i5 k ə1 s. u5 tɕ ɑu5 m ei5 j i5 k o5 ʐ əɜ n t uei5 ts i̪5 tɕ i5 t ə1 x w a5 n tɕ i5 ŋ t ou5 j iouɜ ts o5 ʐ əi 5 p u5 k uoɜ x ai5 s. i.5 j iouɜ p u5 th onɡ5
sys32bee-uttd4510f5.wav,ts i.5 tɕ iɛ5 w u5 m əɜ k onɡ5 s i̪5 t ə1 j i5 w ei5 th ou5 ts i̪5 ʐ əɜ n k u5 l ai5 l j ɑu5 tɕh iɛ5 n tɕh i5 n tɕh iɛ5 t ə1 w ei5 w ə5 n w uoɜ m əɜ s. u5 j i5 m ə1 tɕ i5 ŋ j i5 ŋ k onɡ5 s i̪5 t ə1 k uoɜ ts.h onɡ5 ts. onɡ5 j iouɜ s. ə5 m o5 kh o5 n n ai5 n ɕ y5 j ɑu5 w u5 p a5 ŋ ts. u5,ood,19,ts uei5 tɕ iɛ5 n w uoɜ m əɜ k onɡ5 s i̪5 t ə1 j i5 w ei5 th ou5 ts i̪5 ʐ əɜ n k uoɜ l ai5 l ɑu5 th iɛ5 n tɕh i5 n tɕh iɛ5 t ə1 w ei5 f əɜ n w uoɜ m əɜ n s. u5 n i5 m əɜ tɕ i5 ŋ j i5 ŋ k onɡ5 s i̪5 t ə1 k uoɜ ts.h əɜ ŋ ts. onɡ5 j iouɜ s. ə5 m u kh ə5 n n a5 n ɕ y5 j ɑu5 w uoɜ p a5 ŋ ts. u5 
sys32bee-utt7102d5d.wav,t ɑu5 ŋ ʐ əɜ p u5 m i5 j iɛ5 p u5 s. i.5 s. ə5 m t u5 t ə1 ts. ə5 ŋ t əɜ ŋ l iɑ5 ts iɑ5 w u5 kh a5 n l ai5 w ei5 j i5 kh ei5 j yɜ ɕ y5 ts əɜ n ts ai5 t ə1 f u5 m iɛ5 n tɕh i5 ŋ ɕ y5 tɕ iouɜ s. i.5 tɕh ɑu5 p u5 tɕh i5 s. əɜ n,ood,0,t a5 ŋ ʐ i5 w uoɜ m i5 j iɛ5 p u5 s. i.5 s. ə5 m m o5 t u5 t əi ts. ə5 ŋ t əɜ ŋ l iɑ5 ts iɛ5 w uoɜ kh a5 n l ai5 w ei5 j i5 kh o5 j y5 n y5 ts ə5 n ts ai5 t ə1 f u5 m iɛ5 n tɕh i5 ŋ ɕ y5 tɕ iouɜ s. i.5 tɕh ɑu5 p u5 tɕh i5 ʐ əɜ n
sys32bee-utt6bac052.wav,w ei5 s. iɑ5 j i5 w ei5 ts. i.5 s. i.5 w ei5 j i5 tɕ i5 p u5 s. a5 ŋ x ei5 p iɛ5 ʐ j iɛ5 ts iɛ5 p u5 t a5 n t iɜ ts i̪5 tɕ i5 tɕ iɑ5 ts. onɡ5 ts o5 ʐ i.5 n t ə1 f u5 m iɛ5 n tɕh i5 ŋ ɕ y5,ood,43,w ei5 s. ɑ5 j i5 m ei5 ts. i.5 s. i.5 w ei5 j i5 tɕ i5 p u5 s. a5 ŋ x ai5 p iɛ5 ʐ əɜ i iɛ5 ts i5 p u5 t a5 n k iɛ5 ts i̪5 tɕ i5 tɕ iɑ5 ts. onɡ5 ts o5 ʐ i.5 n t ə1 f u5 m iɛ5 n tɕh i5 ŋ ɕ y5
sys32bee-utt39a4b6b.wav,ts. u5 ts. i.5 j yɜ i5 tɕ y5 x w a5 ŋ s. u5 t ə1 x ɑu5 m ɑ5 n i5 p u5 n əɜ ŋ p ɑ5 s. i.5 tɕ iɛ5 ʐ iɑ5 ŋ k i5 n i5 tɕh ɑu5 p u5 tɕh i5 t ə1 ʐ əɜ n m ʐ u5 k uoɜ f uei5 j ɑu5 j iouɜ t ə1 x ɑ5 t a5 tɕ u5 p ɑu5 l j iouɜ tɕ iɛ5 ts. onɡ5 f u5 m iɛ5 n tɕh i5 ŋ ɕ y5 x ɑu5 l ə1,ood,31,p u5 s. i.5 j iouɜ j i5 tɕ y5 x ɑ5 s. u5 t ə1 x ɑu5 m ɑ5 n i5 p o5 n əɜ ŋ p ɑ5 s. i.5 tɕ iɛ5 ʐ a5 ŋ k iɛ5 n i5 tɕh ɑu5 p u5 tɕh i5 t ə1 ʐ əɜ n m ɑ5 ʐ u5 k uoɜ f ei5 j ɑu5 j iouɜ t ə1 x w ɑ5 n əɜ tɕ i5 o ɑu5 l j iouɜ ts. i5 ts. onɡ5 f u5 m iɛ5 n tɕh i5 ŋ ɕ y5 x ɑu5 l ə1
sys32bee-uttfd6f8f2.wav,tɕ iɛ5 k o5 ts. ou5 w u5 s. a5 ŋ ɕ i5 n k u5 m ɑ5 x ai5 s. y5 j ɑu5 ts ai5 ts i̪5 th i5 tɕ iɛ5 n l uoɜ j onɡ5 x ɑu5 t ə1 t i5 ŋ yɛɜ ts. w a5 n l ai5 t a5 ŋ x uoɜ ʐ y5 tɕh ɕ i5 n ts ai5 j i5 tɕ i5 ŋ iouɜ s a5 n w ai5 n ʐ əɜ n ts iɛ5 n l i5 m iɛ5 n t əɜ ŋ m i5,ood,47,ts. i5 k o5 ts. u5 w u5 s. a5 ŋ ɕ i5 n w uoɜ m ə5 x ai5 s. i.5 j ɑu5 ts i5 ts i̪5 th i5 tɕ iɛ5 n l uoɜ j iɜ ŋ x ɑu5 t ə1 t i5 ŋ ʲ yɛɜ ts. a5 n l a5 n k a5 ŋ x uoɜ ʐ i.5 tɕ i5 ɕ iɛ5 n ts ai5 j i5 tɕ i5 ŋ j iouɜ s a5 n m a5 n ʐ əɜ n ts i5 l i5 m iɛ5 n t əɜ ŋ m i5
sys32bee-utt61ea0a3.wav,ts iɛ5 s. uoɜ tɕ iouɜ s. əɜ n i5 p u5 ts.h a5 ŋ j i5 n i5 tɕ iɑ5 ŋ l ei5 ts onɡ5 ʲ yɜ tɕ i5 x ei5 ts ei5 ts.h a5 n j i5 k onɡ5 s i̪5 k onɡ5 ts u5 p ɑ5 x w ɑ5 j i5 p ei5 tɕ iouɜ s. i.5 tɕ iouɜ k ei5 tɕh iɛ5 n w ei5 j ɑu5 tɕ iɛ5 j i5 ɕ ɑu5 tɕ iɛ5 ts. onɡ5 k onɡ5 s i̪5 s. i.5 ts əɜ m oɜ f ɑ5 ts. iɑ5 n t ə1 l ɑu5 p a5 n s. i.5 ts əɜ m əɜ ɕ iɑ5 ŋ t əɜ ts onɡ5 s. i.5 ts. i.5 t əɜ t əɜ k ɑ5,ood,5,ts iɛ5 s. uo5 l tɕ tɕ iouɜ s a5 n i5 p u5 ts.h a5 ŋ j iɛ5 n i5 tɕ iɑ5 ŋ l ei5 ts onɡ5 j iouɜ tɕ i5 x uei5 ts iɛ5 ts.h a5 ŋ j iɛ5 k onɡ5 s i̪5 k onɡ5 ts u5 p ɑ5 x w ɑ5 j i5 p ai5 tɕ iouɜ s. i.5 tɕ iouɜ kh ei5 tɕh iɛ5 n l ɑi5 tɕ iɛ5 j i5 ɕ iɑ5 ts. y5 ts. onɡ5 k onɡ5 s i̪5 s. i.5 ts əɜ m oɜ f ɑ5 ts. iɑ5 n t ə1 l ɑu5 p a5 n s. i.5 ts əɜ m ə  ɕ iɑ5 ŋ t ə1 ts onɡ5 s. i.5 ts. i.5 t ə1 t ə1 p ɑ5
sys32bee-utt834983b.wav,p i5 n ts.h a5 n ʲ yɛɜ n j iɛ5 p u5 ɕ iɑ5 ŋ t a5 t ɑu5 m ɑ5 th u5 s. a5 ŋ kh a5 ŋ kh a5 n tɕ i5 k o5 s. i.5 t ei5 ts. ə5 ts ei5 f ɑ5 s. ə5 ŋ s. ə5 m ts onɡ5 s. i.5 j i5 ŋ k ai5 t əɜ,ood,32,l iɛ5 n ts.h a5 n iɛ5 n j iɛ5 p u5 ɕ iɑ5 ŋ t a5 ŋ n ə5 t ɑu5 m ɑ5 th u5 s. a5 ŋ kh a5 ŋ kh a5 n tɕ i5 k ə1 s. i.5 t ei5 ts. ə5 ŋ ts iɛ5 f ɑ5 s. ə5 ŋ s. ə5 m m  ts onɡ5 s. i.5 j i5 ŋ k ai5 t ə1 p ɑ5
sys32bee-utt152685e.wav,ts u5 th iɛ5 n w onɡ5 m ə1 s. uo5 t ɑu5 ts ou5 k a5 ŋ k ɑu5 t ə1 x w ɑ5 th i5 ts. iɑ5 ŋ w ei5 ɕ iɑ5 ŋ ɕ i5 l ai5 k onɡ5 k ou5 tɕ iɛ5 t ə1 j i5 t a5 n ts. u5 m iɜ ŋ t uei5 x w ɑ5,ood,51,ts u5 th iɛ5 n w u5 m ə. s. u5 t ɑu5 ts u5 k w a5 ŋ k ɑu5 t ə1 x w ɑ5 th i5 ts. i.5 ʐ a5 ŋ w uoɜ ɕ iɑ5 ŋ tɕh i5 l ai5 k w a5 ŋ k ɑu5 tɕ iɛ5 t ə1 j i5 t a5 n ts. u5 m iɜ ŋ t uei5 x ɑ5
sys32bee-utt569948f.wav,x ɑ5 s. uoɜ j iouɜ l iɑ5 ŋ k ə1 l ɑu5 k o5 m ə2 ʐ ts ei5 s. ə5 ŋ j i5 s. a5 ŋ x o5 ts u5 l ə1 w u5 s. i.5 n iɛ5 n j i5 k o5 s. i.5 k w a5 ŋ k ɑu5 s. a5 ŋ j i5 k o5 s. i.5 x w ɑ5 tɕh iɛ5 n ts u5 k w a5 k ɑu5 t ə1 k w a5 k ɑu5 ts. u5,ood,1,x w ɑ5 s. u5 j iouɜ l iɑ5 ŋ k ə1 l ɑu5 k o5 m ə5 ts iɛ5 s. ə5 ŋ j i5 s. a5 ŋ x o5 ts u5 l ə1 w u5 s. i.5 n iɛ5 n j i5 k o5 s. i.5 k w a5 ŋ k ɑu5 s. a5 ŋ j i5 k ə5 s. i.5 x w ɑ5 tɕh iɛ5 n ts u5 k w a5 ŋ k ɑu5 t ə1 k w a5 ŋ k ɑu5 ts. u5
sys32bee-utt75036e3.wav,ts. ə5 j i5 th iɛ5 n ts. i.5 kh o5 x u5 tɕ iouɜ f ə5 ŋ k a5 ŋ k ou5 k onɡ5 s i̪5 t ə1 l ɑu5 p a5 n k o5 m ɑ5 ts a5 ŋ l j x o5 ts u5 l ə1 w u5 s. i.5 n iɛ5 n j iɛ5 tɕ u5 s. i.5 k u5 f u5 l əɜ n i5 w u5 s. i.5 n iɛ5 n t ə1 tɕh iɛ5 n t a5 n s. i.5 k a5 ŋ tsh iɛ5 w uoɜ x j i5 k u5 l i5 ɕ iɑ5 f ɑ5 ɕ iɛ5 n iɑ5 ts. u5 l ə1 t i5 j i5 ts i̪5 th i5 ɑ5 n j i5 w x u5 m iɛ5 n s i̪5 s. i.5 tɕ iouɜ n iɛ5 n m ei5 t i5 w u5 ts u5 ʐ əɜ n x o5 ɕ i5 n ts.h a5 ŋ j iɛ5,ood,20,ts. i5 j i5 th iɛ5 n ts. i.5 kh o5 x u5 tɕ iouɜ w ə5 n k w a5 ŋ k ɑu5 k onɡ5 s i̪5 t ə1 l ɑu5 p ai5 k o5 m ə5 ts a5 n l iɑ5 x o5 ts u5 l ə1 w u5 s. i.5 n iɛ5 n j iɛ5 tɕ iouɜ s. i.5 s. u5 w uoɜ f u5 l əɜ n i5 w u5 s. i.5 n iɛ5 n t ə1 tɕh iɛ5 n t a5 n s. i.5 k a5 ŋ tsh iɑ5 w uoɜ x u5 k u5 l i5 j i5 ɕ iɑ5 f ɑ5 ɕ iɛ5 n i i5 ts.h u5 l ə1 t i5 j i5 ts i̪5 th i5 ai 5 n j i5 w ai5 x u5 m iɛ5 n s i̪5 s. i.5 tɕ iouɜ n iɛ5 n m ei5 k i5 w u5 ts u5 ʐ ə5 n x o5 ɕ i5 n ts.h a5 ŋ j i5
